ad_id,total_area,ceiling_height,room_count,room_isolate,room_adjacent,room_both_variant,metro_time_minutes,transport_walk,transport_car,metro_station_encoded,flat,flat_all,type_bilding,parking_num,price_rent,deposit,prepayment_cnt_mon,commun_incl,renovation_num,balcony_count,loggia_count,windows_view_num,union_bath_num,split_bath_num,pass_elev,gruz_elev,garbage_chute_num,with_children,with_pets,dishwasher,bathtub,refrigerator,phone,kitchen_furniture,furniture_in_rooms,internet,washing_machine,air_conditioner,tv,shower_cabin,street_house_encoded,price_log,price_log_scaled
274260159,49.5,2.48,2,1,0,0,15,1,0,211,7,12,7,2,65000.0,1.0,1.0,1.0,3,0,1,2,0,1,1,0,2,1,0,0,1,1,0,1,1,1,1,1,1,0,1348,11.082157933374816,0.08422131562955745
273125503,65.0,2.64,3,0,1,0,7,1,0,211,8,9,3,2,65000.0,1.0,1.0,1.0,2,1,0,2,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1144,11.082157933374816,0.08422131562955745
274802677,80.0,2.7,3,0,0,1,5,1,0,211,9,16,3,2,75000.0,1.0,1.0,1.0,3,0,1,3,1,0,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,87,11.225256725762893,0.2903041147573574
273754482,76.0,2.95,3,1,0,0,5,1,0,211,5,8,5,3,75000.0,1.0,1.0,1.0,3,1,0,3,0,1,1,0,2,1,0,0,0,1,0,1,1,0,1,0,1,0,1551,11.225256725762893,0.2903041147573574
267562626,54.0,2.95,2,1,0,0,4,1,0,211,12,16,3,2,76000.0,1.0,1.0,1.0,3,0,1,2,1,0,1,0,2,0,0,1,1,1,0,1,1,0,1,1,0,0,1026,11.23850177707664,0.309378889629852
274552345,75.0,2.85,3,1,0,0,7,1,0,211,9,12,5,0,80000.0,1.0,1.0,0.0,2,1,0,2,0,1,1,0,2,1,0,0,0,1,0,1,1,1,1,0,1,0,1206,11.289794413577894,0.3832476479080933
273869005,70.0,3.1,2,0,1,0,8,1,0,272,11,22,2,4,80000.0,1.0,1.0,1.0,4,0,1,2,2,0,1,0,2,0,1,1,0,1,0,1,1,1,1,1,1,1,914,11.289794413577894,0.3832476479080933
233504364,48.7,2.48,2,1,0,0,14,1,0,211,5,12,3,2,80000.0,1.0,1.0,1.0,4,0,1,1,0,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0,1,0,1348,11.289794413577894,0.3832476479080933
272510827,82.5,3.1,2,0,0,0,10,1,0,272,2,16,0,4,89000.0,0.0,1.0,0.0,3,0,1,3,1,1,1,1,2,1,0,1,0,1,0,0,0,0,1,1,1,0,914,11.39640288460621,0.5367791470465929
274689228,73.0,2.95,3,0,0,0,4,1,0,211,8,16,3,2,90000.0,1.0,2.0,1.0,3,0,3,3,0,1,1,0,2,1,1,0,1,1,0,1,1,1,1,1,1,0,1026,11.407576060361786,0.5528701237517716
274154844,70.0,2.7,2,0,0,0,11,1,0,272,3,10,0,4,92000.0,0.0,1.0,0.0,4,1,0,1,1,0,1,1,2,0,0,1,0,1,0,0,0,0,1,1,1,0,914,11.429554725537322,0.5845225560670892
266538724,105.0,3.2,2,0,0,0,1,1,0,211,7,39,2,4,125000.0,0.0,1.0,1.0,4,0,1,2,1,1,1,0,2,0,0,1,1,1,0,1,1,1,1,1,1,1,964,11.736077016252437,1.0259586479547478
274014492,110.0,3.2,3,1,0,0,1,1,0,211,19,37,2,4,140000.0,0.0,0.0,1.0,3,1,0,1,1,0,1,1,2,1,0,0,0,1,0,1,1,1,1,0,1,0,964,11.849404844423074,1.1891669857661642
274670685,110.0,3.0,3,0,0,1,9,1,0,211,2,17,2,4,160000.0,1.0,1.0,1.0,3,0,1,3,2,0,1,0,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1064,11.982935344196433,1.3814700702506193
169176470,156.0,3.2,4,0,1,0,2,1,0,211,4,39,2,2,175000.0,1.0,1.0,1.0,2,0,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,0,1,0,1,0,964,12.07254696717504,1.510523668744544
274216670,152.0,3.2,3,1,0,0,1,1,0,211,7,39,2,4,180000.0,1.0,1.0,1.0,4,0,1,2,2,0,1,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,964,12.100717685412471,1.5510935461762574
274293810,55.0,2.7,2,0,0,0,0,1,0,211,4,5,0,3,52000.0,1.0,1.0,1.0,2,1,0,2,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1348,10.859018228147887,-0.23713188576579666
274666195,60.0,2.64,3,0,0,0,0,1,0,211,8,9,0,3,65000.0,1.0,1.0,1.0,2,1,0,3,0,1,1,0,2,1,1,1,0,1,0,1,1,1,1,0,0,0,1144,11.082157933374816,0.08422131562955745
274508534,44.0,2.95,2,1,0,0,9,1,0,211,2,9,5,2,40000.0,1.0,1.0,1.0,2,1,0,2,0,1,1,0,2,0,0,0,1,1,0,1,1,0,1,1,1,0,1596,10.596659732783579,-0.6149657737905534
258366899,45.0,2.7,2,1,0,0,14,1,0,211,3,5,5,2,48000.0,1.0,1.0,1.0,3,1,0,2,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1551,10.778977123006351,-0.3524025649768158
254410396,37.0,2.5,1,0,0,0,15,1,0,211,5,6,5,0,49000.0,1.0,1.0,1.0,2,1,0,2,1,0,1,0,2,0,0,0,1,1,0,1,1,1,1,1,0,0,1428,10.799595985047786,-0.3227084443387803
274899223,63.5,2.64,2,1,0,0,15,1,0,211,8,12,5,2,50000.0,1.0,1.0,1.0,2,0,1,3,0,1,1,1,2,1,0,0,1,1,0,1,1,0,1,0,0,0,151,10.819798284210286,-0.29361423403311615
274617853,55.0,2.64,3,0,0,1,12,1,0,211,10,14,3,0,50000.0,1.0,1.0,1.0,2,0,1,2,0,1,1,0,2,1,1,0,1,0,0,1,1,1,1,0,0,0,1536,10.819798284210286,-0.29361423403311615
274245131,45.0,3.0,2,1,0,0,18,1,0,211,3,6,5,2,50000.0,1.0,1.0,1.0,2,1,0,2,1,0,1,0,2,1,0,0,1,1,0,1,1,1,1,0,1,0,527,10.819798284210286,-0.29361423403311615
269503598,38.0,2.95,1,0,0,0,4,1,0,211,5,16,3,2,50000.0,1.0,1.0,1.0,3,0,1,1,1,0,1,1,2,0,0,0,1,1,0,1,1,1,1,1,1,0,1026,10.819798284210286,-0.29361423403311615
273552526,58.8,2.64,2,1,0,0,15,1,0,211,8,12,5,2,55000.0,1.0,1.0,1.0,2,0,1,3,0,1,1,1,2,1,0,0,1,1,1,1,1,0,1,0,0,0,151,10.915106645867503,-0.1563565142241507
274351815,37.0,2.95,1,0,0,0,4,1,0,211,14,16,3,2,60000.0,1.0,1.0,1.0,3,1,0,2,1,0,1,1,2,0,0,1,0,1,0,1,1,1,1,0,1,1,1026,11.002116507732017,-0.031049825149279817
270182460,50.0,2.64,2,1,0,0,6,1,0,211,12,12,3,0,62500.0,1.0,1.0,1.0,3,1,0,1,0,1,1,0,2,0,0,0,1,1,0,1,1,0,1,1,1,0,631,11.042937835596494,0.027738745809519186
271172463,50.0,3.1,1,0,0,0,9,1,0,272,3,22,2,4,65000.0,1.0,1.0,1.0,4,1,0,1,1,0,1,1,2,1,0,1,1,1,0,1,1,1,1,1,1,0,914,11.082157933374816,0.08422131562955745
273741245,66.3,2.64,3,0,0,1,5,1,0,211,10,14,3,2,65000.0,1.0,1.0,1.0,2,1,0,3,1,0,1,1,2,0,0,0,1,1,0,1,1,0,1,0,1,0,964,11.082157933374816,0.08422131562955745
274207042,57.0,3.5,2,1,0,0,12,1,0,211,4,7,5,2,69000.0,1.0,1.0,1.0,4,1,0,2,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,624,11.141876276228,0.17022430034435548
270955486,75.0,2.95,3,1,0,0,3,1,0,211,3,17,3,2,80000.0,1.0,1.0,1.0,3,0,1,2,0,1,1,0,2,1,0,0,1,1,0,1,0,1,1,0,0,0,964,11.289794413577894,0.3832476479080933
270082554,65.0,2.64,3,1,0,0,4,1,0,211,6,12,3,0,80000.0,1.0,1.0,1.0,3,1,1,3,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,0,1,0,964,11.289794413577894,0.3832476479080933
274849630,78.0,2.7,3,1,0,0,9,1,0,211,3,5,5,0,89000.0,1.0,1.0,1.0,3,2,0,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,271,11.39640288460621,0.5367791470465929
274599971,80.0,6.0,3,1,0,0,27,1,0,83,4,4,2,2,110000.0,1.0,1.0,1.0,4,1,0,2,0,2,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,113,11.608244735642321,0.8418618168956893
263147789,86.0,3.1,3,1,0,0,5,0,1,203,5,22,2,4,135000.0,0.0,1.0,1.0,4,0,1,3,0,1,1,1,2,1,0,1,1,1,0,1,1,1,1,1,0,0,914,11.813037464800539,1.1367927395235404
273673915,125.0,2.8,3,0,0,1,7,1,0,211,12,17,2,2,135000.0,1.0,1.0,1.0,3,1,0,3,1,0,1,1,2,1,0,1,1,1,0,1,1,0,1,1,1,0,87,11.813037464800539,1.1367927395235404
270348483,114.0,3.2,3,1,0,0,9,1,0,272,18,22,2,4,185000.0,1.0,1.0,1.0,4,1,0,3,2,0,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,914,12.128116509451258,1.590551785176699
272960309,65.0,2.64,3,1,0,0,7,1,0,211,8,9,3,2,68000.0,1.0,1.0,1.0,2,1,0,3,0,1,1,0,2,1,1,1,1,1,0,1,1,1,1,0,1,0,1144,11.127277689932466,0.1492002408335423
274948750,33.0,2.95,1,0,0,0,14,1,0,211,12,12,3,2,50000.0,1.0,1.0,1.0,2,0,1,2,1,0,1,0,2,1,1,0,0,1,0,1,1,1,1,1,0,1,1536,10.819798284210286,-0.29361423403311615
274867087,42.0,2.7,2,1,0,0,9,1,0,211,3,5,5,2,52000.0,1.0,1.0,1.0,2,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1596,10.859018228147887,-0.23713188576579666
274632105,53.5,2.7,2,1,0,0,2,1,0,211,7,16,3,0,80000.0,1.0,2.0,1.0,3,1,0,1,0,1,1,1,2,0,0,1,1,1,0,1,1,0,1,1,0,0,1536,11.289794413577894,0.3832476479080933
272150961,92.0,2.7,3,0,0,0,13,1,0,184,22,25,0,0,85000.0,1.0,1.0,0.0,3,1,0,1,0,1,1,0,2,1,0,1,0,1,0,1,1,1,1,1,1,0,1563,11.350418300109132,0.4705547454863988
273309542,50.0,2.7,2,0,0,0,10,1,0,184,17,22,2,2,103000.0,1.0,1.0,1.0,0,1,0,2,0,1,1,1,2,1,0,0,1,0,0,0,1,1,1,1,0,0,930,11.542493975902508,0.7471712860684756
274486085,120.0,3.0,2,0,0,0,15,1,0,184,12,25,1,4,120000.0,1.0,1.0,1.0,3,1,0,2,1,0,1,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,588,11.695255355062795,0.9671695969598689
274480256,89.0,2.9,3,0,0,1,6,1,0,184,3,17,5,4,130000.0,1.0,1.0,1.0,0,0,1,2,2,0,1,1,2,1,0,1,1,0,0,0,1,1,1,1,0,1,1563,11.775297421715827,1.0824416608854424
265195675,115.4,3.2,3,0,0,0,8,1,0,184,3,23,0,4,170000.0,1.0,1.0,1.0,3,0,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1563,12.04355959836804,1.4687776972838222
270032209,200.0,2.8,4,0,0,0,12,1,0,184,15,32,1,4,190000.0,1.0,1.0,1.0,0,0,3,2,2,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,588,12.154784614286667,1.6289576836486455
265696489,150.0,3.0,5,0,0,1,4,1,0,127,3,19,2,4,240000.0,1.0,1.0,1.0,0,0,2,3,2,0,1,1,2,1,0,1,1,0,0,0,1,1,1,1,0,1,1563,12.388398368982115,1.9653950195545238
269654446,206.0,3.05,4,0,0,0,15,1,0,184,15,30,1,4,270000.0,1.0,1.0,0.0,3,0,1,1,3,0,1,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,588,12.506180941677357,2.135018828843438
271305617,295.0,3.2,6,0,0,0,27,1,0,274,28,30,0,4,500000.0,1.0,1.0,0.0,4,0,1,3,4,1,1,0,2,0,0,0,1,1,0,1,1,0,0,1,1,1,588,13.122365377402328,3.0224128534471446
259843384,50.0,2.7,2,1,0,0,9,1,0,184,17,22,2,2,100000.0,1.0,1.0,1.0,4,1,0,2,0,1,1,1,2,0,0,0,1,1,0,1,1,0,1,1,1,0,930,11.51293546492023,0.7046027879028314
274884846,90.0,2.8499999999999996,3,1,0,0,13,1,0,184,3,17,5,4,130000.0,1.0,1.0,0.0,3,0,1,2,0,2,1,0,2,0,0,1,0,1,1,1,1,1,1,0,1,0,1563,11.775297421715827,1.0824416608854424
268566920,86.0,3.0,3,0,0,0,10,1,0,184,25,25,0,4,130000.0,1.0,1.0,0.0,3,1,0,2,1,0,1,0,2,1,0,1,0,1,0,1,1,1,1,1,1,0,1563,11.775297421715827,1.0824416608854424
272335920,116.3,2.7,3,0,0,0,5,1,0,184,7,22,2,0,160000.0,1.0,1.0,1.0,4,0,2,3,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1563,11.982935344196433,1.3814700702506193
264574377,130.0,3.2,3,0,0,1,6,1,0,184,2,22,0,4,170000.0,1.0,1.0,0.0,3,0,1,3,2,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1563,12.04355959836804,1.4687776972838222
265524156,130.0,3.0,3,0,0,0,8,1,0,184,2,22,2,4,170000.0,1.0,1.0,1.0,3,0,1,3,2,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1563,12.04355959836804,1.4687776972838222
274181712,140.0,4.0,4,0,0,0,8,1,0,184,13,22,5,4,190000.0,1.0,1.0,1.0,2,0,1,3,0,2,1,0,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1563,12.154784614286667,1.6289576836486455
271984827,136.0,3.0,3,0,0,0,3,1,0,184,24,30,1,2,200000.0,1.0,1.0,1.0,3,0,0,1,2,0,1,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,930,12.206077645517674,1.702827010394384
264581533,170.0,3.0,5,0,0,0,15,1,0,184,3,22,1,3,240000.0,1.0,1.0,1.0,3,1,0,2,2,0,1,0,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1563,12.388398368982115,1.9653950195545238
270709424,201.8,3.3,4,1,0,0,12,1,0,184,27,30,2,4,240000.0,1.0,1.0,1.0,4,0,2,2,3,0,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,588,12.388398368982115,1.9653950195545238
272963524,143.5,3.2,3,0,0,0,11,1,0,142,13,30,2,4,250000.0,1.0,1.0,1.0,4,1,0,3,2,0,1,0,2,0,0,1,1,1,0,1,1,0,1,0,1,1,588,12.429220196836383,2.0241843105703836
274402167,215.0,3.0,4,0,0,0,10,1,0,184,22,30,1,4,250000.0,1.0,1.0,1.0,3,1,0,3,4,0,1,1,2,1,1,1,1,1,0,1,0,1,1,1,1,1,588,12.429220196836383,2.0241843105703836
274934134,209.0,3.1,5,0,0,0,14,1,0,184,12,30,5,4,280000.0,1.0,1.0,1.0,3,0,2,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,588,12.54254845357358,2.1873932655791584
273405118,211.0,3.0,5,0,0,0,10,1,0,184,13,30,1,4,280000.0,1.0,1.0,1.0,3,0,1,3,2,1,1,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,588,12.54254845357358,2.1873932655791584
273394275,220.0,3.2,5,0,0,1,12,1,0,184,12,30,0,4,280000.0,1.0,1.0,0.0,3,1,0,3,3,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,588,12.54254845357358,2.1873932655791584
269357275,205.0,3.2,4,0,0,1,10,1,0,184,15,32,0,2,300000.0,1.0,1.0,0.0,3,1,0,3,3,0,1,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,588,12.611541086966115,2.2867525597524634
267489885,240.0,3.2,5,0,0,1,13,1,0,184,8,12,0,4,300000.0,1.0,1.0,0.0,3,1,0,3,3,0,1,0,2,1,1,1,1,1,1,1,0,1,1,1,1,1,588,12.611541086966115,2.2867525597524634
255265103,295.0,3.0,6,0,0,0,15,1,0,184,29,30,1,4,500000.0,1.0,1.0,1.0,4,1,0,3,4,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,588,13.122365377402328,3.0224128534471446
273694581,180.0,3.05,4,1,0,0,9,1,0,142,21,30,2,4,190000.0,1.0,1.0,1.0,3,0,2,2,2,0,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,588,12.154784614286667,1.6289576836486455
274833046,45.0,2.64,2,0,1,0,12,1,0,184,2,9,3,2,45000.0,1.0,1.0,1.0,2,0,0,2,1,0,1,0,2,1,1,0,1,1,1,1,1,1,1,0,1,0,1384,10.714439990727769,-0.44534529807537615
263882486,40.0,2.64,2,1,0,0,3,1,0,184,2,12,3,0,55000.0,1.0,1.0,1.0,2,0,0,3,1,0,1,0,2,1,1,0,1,1,0,1,1,0,1,0,0,0,1563,10.915106645867503,-0.1563565142241507
274410452,35.0,2.64,1,0,0,0,9,1,0,184,2,9,3,3,55000.0,1.0,1.0,1.0,4,0,0,2,1,0,1,0,2,0,0,0,1,1,0,1,1,1,1,1,0,0,1384,10.915106645867503,-0.1563565142241507
210076936,59.0,2.7,2,1,0,0,7,1,0,127,6,27,2,2,59000.0,1.0,1.0,1.0,2,0,1,2,0,1,1,1,2,1,0,1,1,1,0,1,1,1,1,1,1,0,1384,10.985309671896763,-0.055254080933755535
275005330,62.0,2.64,2,0,0,0,3,1,0,184,15,16,3,0,59900.0,1.0,1.0,1.0,3,0,2,2,1,0,1,0,2,1,0,0,1,1,1,1,1,1,1,1,1,0,930,11.000448478455008,-0.033452026710150025
272845450,125.0,3.2,3,0,0,0,4,1,0,184,2,24,2,4,170000.0,1.0,1.0,1.0,3,0,1,3,1,1,1,0,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1563,12.04355959836804,1.4687776972838222
273766538,154.1,3.2,3,1,0,0,11,1,0,142,22,30,2,4,200000.0,1.0,1.0,1.0,4,0,1,2,2,0,1,0,2,1,0,1,1,1,0,1,1,1,1,1,1,1,588,12.206077645517674,1.702827010394384
274886901,41.9,2.5,2,1,0,0,10,1,0,184,1,5,3,0,49900.0,0.0,1.0,1.0,3,1,0,2,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1355,10.817796321618971,-0.29649734749397944
272025485,210.0,3.2,5,0,0,0,9,1,0,142,16,30,1,4,240000.0,1.0,1.0,1.0,0,0,2,1,1,2,1,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,588,12.388398368982115,1.9653950195545238
272906211,210.0,3.2,5,0,0,0,16,1,0,184,16,30,0,4,240000.0,1.0,1.0,0.0,3,1,0,3,0,2,1,0,2,0,0,1,0,1,0,1,1,1,1,1,1,1,588,12.388398368982115,1.9653950195545238
267378111,240.0,3.2,5,0,0,0,14,1,0,184,8,12,5,4,300000.0,1.0,1.0,1.0,3,0,1,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,588,12.611541086966115,2.2867525597524634
274745290,42.0,2.7,1,0,0,0,7,1,0,184,12,16,3,2,50000.0,1.0,1.0,1.0,3,0,1,2,0,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,0,1563,10.819798284210286,-0.29361423403311615
272781469,60.0,2.64,3,0,0,1,9,1,0,142,17,19,3,2,69000.0,1.0,1.0,1.0,0,0,0,2,1,0,1,1,2,1,0,0,1,0,0,0,1,1,1,1,0,0,588,11.141876276228,0.17022430034435548
274294389,182.0,3.1,4,0,0,0,8,1,0,142,11,30,1,4,230000.0,1.0,1.0,1.0,0,0,1,2,2,0,1,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,588,12.345838935721968,1.9041033273663892
274668496,40.0,2.7,1,0,0,0,14,1,0,184,10,17,1,0,35000.0,1.0,1.0,1.0,2,0,1,1,1,0,1,0,2,1,0,0,1,1,0,1,1,1,1,0,1,0,1384,10.463131911491967,-0.807265000876866
274158370,48.0,2.64,2,1,0,0,12,1,0,142,12,19,3,2,55000.0,1.0,1.0,1.0,4,0,0,2,0,1,1,1,2,0,0,1,1,1,0,1,1,1,1,0,0,0,588,10.915106645867503,-0.1563565142241507
274728577,60.0,2.64,3,0,0,1,12,1,0,184,17,19,3,2,68000.0,1.0,1.0,1.0,3,0,0,2,1,0,1,1,2,1,0,0,1,1,1,1,1,1,1,0,1,0,588,11.127277689932466,0.1492002408335423
274753536,55.0,2.5,2,0,0,0,12,1,0,142,9,24,2,2,70000.0,1.0,1.0,1.0,0,0,1,2,0,1,1,1,2,1,0,1,1,0,0,0,1,1,1,0,0,0,588,11.156264806643742,0.19094584924024
274312071,103.0,3.0,3,0,0,1,5,1,0,184,3,23,2,4,115000.0,1.0,1.0,1.0,0,1,1,2,2,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1563,11.652696102959753,0.9058781656639663
239924022,120.0,3.2,2,1,0,0,4,0,1,274,12,30,2,4,120000.0,1.0,1.0,1.0,4,0,1,2,2,0,1,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,588,11.695255355062795,0.9671695969598689
273106433,104.0,3.0,2,0,0,0,15,1,0,184,8,19,2,4,120000.0,1.0,1.0,1.0,4,0,2,3,2,0,1,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1563,11.695255355062795,0.9671695969598689
274789792,93.0,2.8499999999999996,3,0,0,0,12,1,0,184,3,16,0,4,130000.0,1.0,1.0,0.0,3,0,1,2,2,0,1,0,2,1,1,1,0,1,0,1,1,0,1,1,1,1,1563,11.775297421715827,1.0824416608854424
272317081,100.0,3.2,3,1,0,0,6,1,0,127,5,25,2,4,135000.0,1.0,1.0,1.0,3,0,1,3,2,0,1,0,2,0,0,1,1,1,0,1,1,1,1,1,1,1,1563,11.813037464800539,1.1367927395235404
273816050,180.0,3.05,4,0,0,0,16,1,0,184,11,30,0,4,230000.0,1.0,1.0,0.0,4,0,1,2,2,0,1,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0,588,12.345838935721968,1.9041033273663892
274057159,13.3,3.0,2,0,0,0,3,1,0,184,9,10,5,2,30000.0,1.0,1.0,1.0,4,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,930,10.308985993422082,-1.0292572465124286
274294401,14.0,3.0,1,0,0,0,5,1,0,184,9,10,1,2,35000.0,1.0,1.0,1.0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,930,10.463131911491967,-0.807265000876866
213468293,45.0,2.64,2,0,1,0,2,1,0,184,3,5,0,2,38000.0,1.0,1.0,1.0,2,1,0,2,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1563,10.545367754151743,-0.6888335846424134
273567888,19.0,3.0,1,0,0,0,5,1,0,184,5,9,5,2,42000.0,1.0,1.0,1.0,4,0,0,2,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,930,10.645448706505872,-0.5447026492493238
274658758,18.0,3.0,1,0,0,0,4,1,0,184,4,10,1,2,45000.0,1.0,1.0,1.0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,930,10.714439990727769,-0.44534529807537615
273591120,14.0,3.0,1,0,0,0,5,1,0,184,3,10,2,2,45000.0,1.0,1.0,1.0,3,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,930,10.714439990727769,-0.44534529807537615
274729280,17.2,3.0,2,0,0,0,5,1,0,184,7,10,0,2,52000.0,1.0,1.0,1.0,3,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,930,10.859018228147887,-0.23713188576579666
274867620,52.0,2.7,2,1,0,0,9,1,0,184,14,22,3,2,55000.0,1.0,1.0,1.0,2,0,1,2,0,1,1,1,2,1,1,0,1,1,0,1,1,1,1,0,0,0,930,10.915106645867503,-0.1563565142241507
273199246,45.0,2.64,2,1,0,0,3,1,0,184,5,5,3,0,55000.0,1.0,1.0,1.0,3,1,0,2,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,930,10.915106645867503,-0.1563565142241507
274734088,54.0,2.55,2,1,0,0,12,1,0,184,9,22,2,2,70000.0,1.0,1.0,1.0,3,0,1,2,0,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0,1,0,588,11.156264806643742,0.19094584924024
241706673,74.0,2.64,3,1,0,0,16,1,0,184,8,23,3,3,70000.0,1.0,1.0,1.0,2,0,1,2,0,1,1,0,2,1,0,1,1,1,1,1,1,1,1,1,1,0,1355,11.156264806643742,0.19094584924024
274736712,55.0,2.7,2,0,0,0,10,1,0,184,23,25,2,0,75000.0,1.0,1.0,1.0,3,0,1,1,0,2,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1563,11.225256725762893,0.2903041147573574
274755053,54.0,2.6,2,1,0,0,7,0,1,184,9,24,2,3,80000.0,1.0,1.0,1.0,3,0,1,2,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,588,11.289794413577894,0.3832476479080933
270645698,70.0,3.0,2,0,0,1,8,1,0,142,3,11,2,4,85000.0,1.0,1.0,1.0,0,0,1,2,1,0,1,1,2,0,0,1,1,0,0,0,1,1,1,1,0,0,1563,11.350418300109132,0.4705547454863988
272195108,130.0,2.7,4,0,0,1,10,1,0,127,14,19,5,2,110000.0,1.0,1.0,1.0,0,0,2,3,2,0,1,1,2,1,0,1,1,0,0,0,0,1,1,1,0,1,1384,11.608244735642321,0.8418618168956893
270329569,111.7,3.0,3,0,0,0,6,1,0,184,2,23,2,4,125000.0,1.0,1.0,1.0,0,0,2,2,2,0,1,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,1563,11.736077016252437,1.0259586479547478
274450659,90.0,2.8499999999999996,3,0,0,0,8,1,0,184,3,15,2,4,130000.0,1.0,1.0,0.0,3,1,0,2,2,0,1,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1563,11.775297421715827,1.0824416608854424
272414365,105.0,3.0,3,0,0,0,5,1,0,184,3,23,2,4,130000.0,1.0,1.0,1.0,4,1,0,2,2,0,1,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1563,11.775297421715827,1.0824416608854424
262163576,125.0,3.2,3,0,0,0,3,0,1,274,2,24,2,4,170000.0,1.0,1.0,1.0,4,0,1,3,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1563,12.04355959836804,1.4687776972838222
274721251,220.0,2.7,4,0,0,1,15,1,0,184,23,29,0,0,400000.0,1.0,1.0,1.0,4,2,0,3,2,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,588,12.899222326086994,2.7010548332042434
269578057,300.0,3.2,5,0,0,0,16,1,0,184,29,30,0,4,500000.0,1.0,1.0,0.0,4,0,1,3,0,2,1,0,2,0,0,0,0,1,0,1,1,1,1,1,1,0,588,13.122365377402328,3.0224128534471446
256630677,500.0,2.8,5,0,0,1,16,1,0,184,6,30,5,4,980000.0,1.0,1.0,1.0,0,0,3,3,3,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,588,13.795308871054397,3.991548067744132
274898033,32.0,2.64,1,0,0,0,15,1,0,184,2,5,3,0,33000.0,1.0,1.0,1.0,2,1,0,2,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1355,10.404293143019792,-0.8920012722431125
